CODGEO,LIBGEO,POPULATION
10,Marolles-lès-Bailly,107
10,Marolles-sous-Lignières,327
10,Mathaux,208
10,Maupas,114
10,Mergey,700
10,Le Mériot,597
10,Merrey-sur-Arce,311
10,Méry-sur-Seine,1464
10,Mesgrigny,302
10,Mesnil-la-Comtesse,34
10,Mesnil-Lettre,59
10,Mesnil-Saint-Loup,601
10,Mesnil-Saint-Père,451
10,Mesnil-Sellières,586
10,Messon,463
10,Metz-Robert,53
10,Meurville,178
10,Molins-sur-Aube,108
10,Montaulin,806
10,Montceaux-lès-Vaudes,262
10,Montfey,138
10,Montgueux,405
10,Montier-en-l'Isle,223
10,Montiéramey,427
10,Montigny-les-Monts,257
10,Montmartin-le-Haut,56
10,Montmorency-Beaufort,123
10,Montpothier,337
10,Montreuil-sur-Barse,316
10,Montsuzain,401
10,Morembert,37
10,Morvilliers,310
10,La Motte-Tilly,402
10,Moussey,606
10,Mussy-sur-Seine,1058
10,Neuville-sur-Seine,425
10,Neuville-sur-Vanne,421
10,Noé-les-Mallets,112
10,Les Noës-près-Troyes,3187
10,Nogent-en-Othe,41
10,Nogent-sur-Aube,348
10,Nogent-sur-Seine,5955
10,Nozay,142
10,Onjon,250
10,Origny-le-Sec,663
10,Ormes,199
10,Ortillon,26
10,Orvilliers-Saint-Julien,319
10,Ossey-les-Trois-Maisons,586
10,Paisy-Cosdon,339
10,Palis,619
10,Pargues,129
10,Pars-lès-Chavanges,70
10,Pars-lès-Romilly,812
10,Le Pavillon-Sainte-Julie,313
10,Payns,1321
10,Pel-et-Der,143
10,Périgny-la-Rose,127
10,Perthes-lès-Brienne,82
10,Petit-Mesnil,232
10,Piney,1550
10,Plaines-Saint-Lange,284
10,Plancy-l'Abbaye,949
10,Planty,227
10,Plessis-Barbuise,168
10,Poivres,147
10,Poligny,67
10,Polisot,331
10,Polisy,174
10,Pont-Sainte-Marie,4867
10,Pont-sur-Seine,1131
10,Pouan-les-Vallées,543
10,Pougy,294
10,Pouy-sur-Vannes,145
10,Praslin,90
10,Précy-Notre-Dame,89
10,Précy-Saint-Martin,192
10,Prémierfait,102
10,Proverville,239
10,Prugny,384
10,Prunay-Belleville,250
10,Prusy,102
10,Puits-et-Nuisement,207
10,Racines,168
10,Radonvilliers,420
10,Ramerupt,382
10,Rances,41
10,Rhèges,240
10,Les Riceys,1304
10,Rigny-la-Nonneuse,152
10,Rigny-le-Ferron,362
10,Rilly-Sainte-Syre,232
10,La Rivière-de-Corps,3090
10,Romilly-sur-Seine,14352
10,Roncenay,148
10,Rosières-près-Troyes,3750
10,Rosnay-l'Hôpital,226
10,La Rothière,111
10,Rouilly-Sacey,386
10,Rouilly-Saint-Loup,562
10,Rouvres-les-Vignes,107
10,Rumilly-lès-Vaudes,505
10,Ruvigny,479
10,Saint-André-les-Vergers,11770
10,Saint-Aubin,588
10,Saint-Benoist-sur-Vanne,235
10,Saint-Benoît-sur-Seine,410
10,Saint-Christophe-Dodinicourt,33
10,Saint-Étienne-sous-Barbuise,148
10,Saint-Flavy,266
10,Saint-Germain,2284
10,Saint-Hilaire-sous-Romilly,335
10,Saint-Jean-de-Bonneval,351
10,Saint-Julien-les-Villas,6904
10,Saint-Léger-près-Troyes,783
10,Saint-Léger-sous-Brienne,395
10,Saint-Léger-sous-Margerie,57
10,Saint-Loup-de-Buffigny,218
10,Saint-Lupien,247
10,Saint-Lyé,2914
10,Saint-Mards-en-Othe,661
10,Saint-Martin-de-Bossenay,363
10,Saint-Mesmin,861
10,Saint-Nabord-sur-Aube,137
10,Saint-Nicolas-la-Chapelle,64
10,Saint-Oulph,254
10,Saint-Parres-aux-Tertres,3068
10,Saint-Parres-lès-Vaudes,1035
10,Saint-Phal,530
10,Saint-Pouange,893
10,Saint-Remy-sous-Barbuise,209
10,Saint-Thibault,502
10,Saint-Usage,81
10,Sainte-Maure,1465
10,Sainte-Savine,10183
10,Salon,140
10,Saulcy,78
10,La Saulsotte,693
10,Savières,1042
10,Semoine,234
10,Soligny-les-Étangs,230
10,Sommeval,326
10,Soulaines-Dhuys,348
10,Souligny,428
10,Spoy,144
10,Thennelières,342
10,Thieffrain,158
10,Thil,144
10,Thors,73
10,Torcy-le-Grand,447
10,Torcy-le-Petit,80
10,Torvilliers,919
10,Traînel,1073
10,Trancault,175
10,Trannes,248
10,Trouans,253
10,Troyes,59671
10,Turgy,45
10,Unienville,122
10,Urville,142
10,Vailly,305
10,Val-d'Auzon,399
10,Vallant-Saint-Georges,381
10,Vallentigny,182
10,Vallières,144
10,Vanlay,321
10,Vauchassis,501
10,Vauchonvilliers,151
10,Vaucogne,75
10,Vaudes,710
10,Vaupoisson,133
10,Vendeuvre-sur-Barse,2384
10,La Vendue-Mignot,243
10,Vernonvilliers,71
10,Verpillières-sur-Ource,115
10,Verricourt,44
10,Verrières,1842
10,Viâpres-le-Petit,115
10,Villacerf,555
10,Villadin,122
10,La Ville-aux-Bois,20
10,Ville-sous-la-Ferté,1091
10,Ville-sur-Arce,234
10,Ville-sur-Terre,107
10,Villechétif,946
10,Villeloup,117
10,Villemaur-sur-Vanne,502
10,Villemereuil,235
10,Villemoiron-en-Othe,217
10,Villemorien,218
10,Villemoyenne,762
10,Villenauxe-la-Grande,2755
10,La Villeneuve-au-Châtelot,144
10,Villeneuve-au-Chemin,187
10,La Villeneuve-au-Chêne,442
10,Villeret,66
10,Villery,274
10,Villette-sur-Aube,261
10,Villiers-Herbisse,88
10,Villiers-le-Bois,98
10,Villiers-sous-Praslin,70
10,Villy-en-Trodes,260
10,Villy-le-Bois,63
10,Villy-le-Maréchal,178
10,Vinets,183
10,Virey-sous-Bar,629
10,Vitry-le-Croisé,251
10,Viviers-sur-Artaut,117
10,Voigny,171
10,Vosnon,224
10,Voué,640
10,Vougrey,47
10,Vulaines,228
10,Yèvres-le-Petit,63
11,Aigues-Vives,535
11,Airoux,157
11,Ajac,194
11,Alaigne,340
11,Alairac,1322
11,Albas,74
11,Albières,108
11,Alet-les-Bains,444
11,Alzonne,1479
11,Antugnac,322
11,Aragon,421
11,Argeliers,2028
11,Argens-Minervois,365
11,Armissan,1544
11,Arques,240
11,Arquettes-en-Val,84
11,Artigues,80
11,Arzens,1204
11,Aunat,48
11,Auriac,36
11,Axat,612
11,Azille,1171
11,Badens,780
11,Bages,875
11,Bagnoles,286
11,Baraigne,172
11,Barbaira,738
11,Belcaire,439
11,Belcastel-et-Buc,68
11,Belflou,121
11,Belfort-sur-Rebenty,38
11,Bellegarde-du-Razès,218
11,Belpech,1315
11,Belvèze-du-Razès,877
11,Belvianes-et-Cavirac,289
11,Belvis,160
11,Berriac,878
11,Bessède-de-Sault,61
11,La Bezole,41
11,Bizanet,1514
11,Bize-Minervois,1103
11,Blomac,210
11,Bouilhonnac,237
11,Bouisse,92
11,Bouriège,121
11,Bourigeole,49
11,Le Bousquet,43
11,Boutenac,705
11,Bram,3441
11,Brenac,214
11,Brézilhac,174
11,Brousses-et-Villaret,343
11,Brugairolles,260
11,Les Brunels,264
11,Bugarach,220
11,Cabrespine,168
11,Cahuzac,35
11,Cailhau,265
11,Cailhavel,117
11,Cailla,51
11,Cambieure,302
11,Campagna-de-Sault,16
11,Campagne-sur-Aude,615
11,Camplong-d'Aude,342
11,Camps-sur-l'Agly,61
11,Camurac,111
11,Canet,1631
11,Capendu,1567
11,Carcassonne,46724
11,Carlipa,319
11,Cascastel-des-Corbières,227
11,La Cassaigne,210
11,Cassaignes,51
11,Les Cassés,266
11,Castans,108
11,Castelnau-d'Aude,487
11,Castelnaudary,11476
11,Castelreng,196
11,Caudebronde,191
11,Caudeval,163
11,Caunes-Minervois,1672
11,Caunette-sur-Lauquet,8
11,Caunettes-en-Val,52
11,Caux-et-Sauzens,841
11,Cavanac,908
11,Caves,789
11,Cazalrenoux,82
11,Cazilhac,1655
11,Cenne-Monestiés,395
11,Cépie,659
11,Chalabre,1107
11,Citou,78
11,Le Clat,33
11,Clermont-sur-Lauquet,27
11,Comigne,305
11,Comus,34
11,Conilhac-Corbières,932
11,Conilhac-de-la-Montagne,66
11,Conques-sur-Orbiel,2439
11,Corbières,38
11,Coudons,49
11,Couffoulens,632
11,Couiza,1145
11,Counozouls,43
11,Cournanel,649
11,Coursan,5988
11,Courtauly,72
11,La Courtète,44
11,Coustaussa,49
11,Coustouge,117
11,Cruscades,715
11,Cubières-sur-Cinoble,100
11,Cucugnan,133
11,Cumiès,35
11,Cuxac-Cabardès,908
11,Cuxac-d'Aude,3988
11,Davejean,116
11,Dernacueillette,43
11,La Digne-d'Amont,289
11,La Digne-d'Aval,538
11,Donazac,101
11,Douzens,712
11,Duilhac-sous-Peyrepertuse,147
11,Durban-Corbières,659
11,Embres-et-Castelmaure,153
11,Escales,431
11,Escouloubre,83
11,Escueillens-et-Saint-Just-de-Bélengard,170
11,Espéraza,2002
11,Espezel,204
11,Fa,373
11,Fabrezan,1288
11,Fajac-en-Val,37
11,Fajac-la-Relenque,49
11,La Fajolle,10
11,Fanjeaux,790
11,Félines-Termenès,120
11,Fendeille,583
11,Fenouillet-du-Razès,91
11,Ferrals-les-Corbières,1173
11,Ferran,102
11,Festes-et-Saint-André,195
11,Feuilla,94
11,Fitou,1022
11,Fleury,3813
11,Floure,397
11,Fontanès-de-Sault,4
11,Fontcouverte,525
11,Fonters-du-Razès,76
11,Fontiers-Cabardès,444
11,Fontiès-d'Aude,414
11,Fontjoncouse,153
11,La Force,209
11,Fournes-Cabardès,57
11,Fourtou,66
11,Fraisse-Cabardès,110
11,Fraissé-des-Corbières,234
11,Gaja-et-Villedieu,290
11,Gaja-la-Selve,140
11,Galinagues,27
11,Gardie,116
11,Generville,61
11,Gincla,46
11,Ginestas,1356
11,Ginoles,349
11,Gourvieille,57
11,Gramazie,106
11,Granès,113
11,Greffeil,84
11,Gruissan,4750
11,Gueytes-et-Labastide,44
11,Homps,601
11,Hounoux,142
11,Les Ilhes,50
11,Issel,488
11,Jonquières,59
11,Joucou,36
11,Labastide-d'Anjou,1173
11,Labastide-en-Val,98
11,Labastide-Esparbairenque,84
11,Labécède-Lauragais,430
11,Lacombe,165
11,Ladern-sur-Lauquet,259
11,Lafage,91
11,Lagrasse,558
11,Lairière,41
11,Lanet,50
11,Laprade,77
11,Laroque-de-Fa,144
11,Lasbordes,798
11,Lasserre-de-Prouille,231
11,Lastours,166
11,Laurabuc,403
11,Laurac,176
11,Lauraguel,645
11,Laure-Minervois,1083
11,Lavalette,1444
11,Lespinassière,126
11,Leuc,793
11,Leucate,4275
11,Lézignan-Corbières,11223
11,Lignairolles,36
11,Limousis,114
11,Limoux,10166
11,Loupia,240
11,La Louvière-Lauragais,78
11,Luc-sur-Aude,222
11,Luc-sur-Orbieu,1121
11,Magrie,518
11,Mailhac,511
11,Maisons,41
11,Malras,369
11,Malves-en-Minervois,842
11,Malviès,386
11,Marcorignan,1213
11,Marquein,76
11,Marsa,23
11,Marseillette,701
11,Les Martys,269
11,Mas-Cabardès,191
11,Mas-des-Cours,25
11,Mas-Saintes-Puelles,900
11,Massac,30
11,Mayreville,73
11,Mayronnes,34
11,Mazerolles-du-Razès,180
11,Mazuby,25
11,Mérial,29
11,Mézerville,87
11,Miraval-Cabardes,37
11,Mirepeisset,767
11,Mireval-Lauragais,154
11,Missègre,67
11,Molandier,232
11,Molleville,108
11,Montauriol,81
11,Montazels,577
11,Montbrun-des-Corbières,317
11,Montclar,166
11,Montferrand,524
11,Montfort-sur-Boulzane,69
11,Montgaillard,47
11,Montgradail,60
11,Monthaut,39
11,Montirat,73
11,Montjardin,92
11,Montjoi,41
11,Montlaur,516
11,Montmaur,325
11,Montolieu,854
11,Montréal,1948
11,Montredon-des-Corbières,1450
11,Montséret,546
11,Monze,210
11,Moussan,1823
11,Moussoulens,994
11,Mouthoumet,124
11,Moux,686
11,Narbonne,52802
11,Nébias,253
11,Névian,1279
11,Niort-de-Sault,19
11,Ornaisons,1206
11,Orsans,93
11,Ouveillan,2277
11,Padern,126
11,Palairac,32
11,Palaja,2190
11,La Palme,1620
11,Paraza,646
11,Pauligne,336
11,Payra-sur-l'Hers,188
11,Paziols,526
11,Pech-Luna,101
11,Pécharic-et-le-Py,31
11,Pennautier,2451
11,Pépieux,1019
11,Pexiora,1299
11,Peyrefitte-du-Razès,42
11,Peyrefitte-sur-l'Hers,76
11,Peyrens,487
11,Peyriac-de-Mer,1093
11,Peyriac-Minervois,1131
11,Peyrolles,84
11,Pezens,1390
11,Pieusse,1012
11,Plaigne,109
11,Plavilla,124
11,La Pomarède,159
11,Pomas,850
11,Pomy,57
11,Port-la-Nouvelle,5644
11,Portel-des-Corbières,1267
11,Pouzols-Minervois,505
11,Pradelles-Cabardès,152
11,Pradelles-en-Val,194
11,Preixan,599
11,Puginier,158
11,Puichéric,1141
11,Puilaurens,264
11,Puivert,521
11,Quillan,3220
11,Quintillan,68
11,Quirbajou,47
11,Raissac-d'Aude,244
11,Raissac-sur-Lampy,429
11,La Redorte,1118
11,Rennes-le-Château,58
11,Rennes-les-Bains,258
11,Ribaute,290
11,Ribouisse,108
11,Ricaud,306
11,Rieux-en-Val,88
11,Rieux-Minervois,2029
11,Rivel,208
11,Rodome,139
11,Roquecourbe-Minervois,116
11,Roquefère,68
11,Roquefeuil,281
11,Roquefort-de-Sault,83
11,Roquefort-des-Corbières,1018
11,Roquetaillade,213
11,Roubia,509
11,Rouffiac-d'Aude,430
11,Rouffiac-des-Corbières,84
11,Roullens,507
11,Routier,252
11,Rouvenac,213
11,Rustiques,502
11,Saint-Amans,63
11,Saint-André-de-Roquelongue,1298
11,Saint-Benoît,104
11,Saint-Couat-d'Aude,408
11,Saint-Couat-du-Razès,66
11,Saint-Denis,521
11,Saint-Ferriol,123
11,Saint-Frichoux,240
11,Saint-Gaudéric,83
11,Saint-Hilaire,759
11,Saint-Jean-de-Barrou,266
11,Saint-Jean-de-Paracol,111
11,Saint-Julia-de-Bec,101
11,Saint-Julien-de-Briola,80
11,Saint-Just-et-le-Bézu,51
11,Saint-Laurent-de-la-Cabrerisse,781
11,Saint-Louis-et-Parahou,62
11,Saint-Marcel-sur-Aude,1833
11,Saint-Martin-de-Villereglan,371
11,Saint-Martin-des-Puits,25
11,Saint-Martin-Lalande,1105
11,Saint-Martin-le-Vieil,235
11,Saint-Martin-Lys,31
11,Saint-Michel-de-Lanès,410
11,Saint-Nazaire-d'Aude,1884
11,Saint-Papoul,756
11,Saint-Paulet,189
11,Saint-Pierre-des-Champs,177
11,Saint-Polycarpe,141
11,Saint-Sernin,39
11,Sainte-Camelle,113
11,Sainte-Colombe-sur-Guette,49
11,Sainte-Colombe-sur-l'Hers,484
11,Sainte-Eulalie,526
11,Sainte-Valière,565
11,Saissac,922
11,Sallèles-Cabardès,113
11,Sallèles-d'Aude,2794
11,Salles-d'Aude,3098
11,Salles-sur-l'Hers,673
11,Salsigne,397
11,Salvezines,73
11,Salza,18
11,Seignalens,35
11,La Serpent,83
11,Serres,55
11,Serviès-en-Val,227
11,Sigean,5434
11,Sonnac-sur-l'Hers,163
11,Sougraigne,81
11,Souilhanels,373
11,Souilhe,312
11,Soulatgé,120
11,Soupex,275
11,Talairan,466
11,Taurize,92
11,Termes,41
11,Terroles,14
11,Thézan-des-Corbières,533
11,La Tourette-Cabardès,20
11,Tournissan,281
11,Tourouzelle,470
11,Tourreilles,126
11,Trassanel,33
11,Trausse,503
11,Trèbes,5410
11,Treilles,244
11,Tréville,102
11,Tréziers,104
11,Tuchan,778
11,Valmigère,17
11,Ventenac-Cabardès,882
11,Ventenac-en-Minervois,527
11,Véraza,36
11,Verdun-en-Lauragais,273
11,Verzeille,452
11,Vignevieille,99
11,Villalier,1018
11,Villanière,163
11,Villar-en-Val,28
11,Villar-Saint-Anselme,98
11,Villardebelle,54
11,Villardonnel,509
11,Villarzel-Cabardès,210
11,Villarzel-du-Razès,107
11,Villasavary,1250
11,Villautou,59
11,Villebazy,125
11,Villedaigne,494
11,Villedubert,338
11,Villefloure,162
11,Villefort,96
11,Villegailhenc,1650
11,Villegly,1083
11,Villelongue-d'Aude,309
11,Villemagne,280
11,Villemoustaussou,4181
11,Villeneuve-la-Comptal,1241
11,Villeneuve-les-Corbières,267
11,Villeneuve-lès-Montréal,263
11,Villeneuve-Minervois,1059
11,Villepinte,1267
11,Villerouge-Termenès,140
11,Villesèque-des-Corbières,380
11,Villesèquelande,867
11,Villesiscle,369
11,Villespy,359
11,Villetritouls,35
11,Vinassan,2586
12,Agen-d'Aveyron,1074
12,Aguessac,858
12,Les Albres,335
12,Almont-les-Junies,485
12,Alpuech,64
12,Alrance,370
12,Ambeyrac,180
12,Anglars-Saint-Félix,768
12,Arnac-sur-Dourdou,37
12,Arques,123
12,Arvieu,797
12,Asprières,710
12,Aubin,3944
12,Aurelle-Verlac,163
12,Auriac-Lagast,233
12,Auzits,859
12,Ayssènes,211
12,Balaguier-d'Olt,145
12,Balaguier-sur-Rance,98
12,Balsac,616
12,Baraqueville,3132
12,La Bastide-l'Évêque,820
12,La Bastide-Pradines,108
12,La Bastide-Solages,110
12,Belcastel,204
12,Belmont-sur-Rance,1018
12,Bertholène,1021
12,Bessuéjouls,253
12,Boisse-Penchot,533
12,Bor-et-Bar,192
12,Bouillac,429
12,Bournazel,327
12,Boussac,534
12,Bozouls,2757
12,Brandonnet,316
12,Brasc,164
12,Brommat,646
12,Broquiès,619
12,Brousse-le-Château,153
12,Brusque,293
12,Buzeins,187
12,Cabanès,233
12,Calmels-et-le-Viala,220
12,Calmont,1982
12,Camarès,986
12,Camboulazet,425
12,Camjac,578
12,Campagnac,460
12,Campouriez,359
12,Campuac,444
12,Canet-de-Salars,420
12,Cantoin,322
12,Capdenac-Gare,4516
12,La Capelle-Balaguier,296
12,La Capelle-Bleys,376
12,La Capelle-Bonance,99
12,Cassagnes-Bégonhès,886
12,Cassuéjouls,116
12,Castanet,535
12,Castelmary,127
12,Castelnau-de-Mandailles,551
12,Castelnau-Pégayrols,340
12,Causse-et-Diège,724
12,La Cavalerie,1064
12,Le Cayrol,260
12,Centrès,526
12,Clairvaux-d'Aveyron,1156
12,Le Clapier,75
12,Colombiès,927
12,Combret,283
12,Compeyre,523
12,Compolibat,370
12,Comprégnac,242
12,Comps-la-Grand-Ville,576
12,Condom-d'Aubrac,307
12,Connac,111
12,Conques,255
12,Cornus,505
12,Les Costes-Gozon,175
12,Coubisou,504
12,Coupiac,426
12,Coussergues,283
12,La Couvertoirade,178
12,Cransac,1578
12,Creissels,1573
12,Crespin,296
12,La Cresse,324
12,Cruéjouls,422
12,Curan,318
12,Curières,218
12,Decazeville,5911
12,Druelle,2137
12,Drulhe,434
12,Durenque,546
12,Entraygues-sur-Truyère,1056
12,Escandolières,222
12,Espalion,4376
12,Espeyrac,236
12,Estaing,583
12,Fayet,260
12,Le Fel,155
12,Firmi,2436
12,Flagnac,1058
12,Flavin,2307
12,Florentin-la-Capelle,301
12,Foissac,447
12,Fondamente,324
12,La Fouillade,1082
12,Gabriac,501
12,Gaillac-d'Aveyron,314
12,Galgan,357
12,Gissac,106
12,Golinhac,381
12,Goutrens,507
12,Graissac,211
12,Gramond,474
12,Grand-Vabre,396
12,L' Hospitalet-du-Larzac,306
12,Huparlac,240
12,Lacalm,185
12,Lacroix-Barrez,464
12,Laguiole,1229
12,Laissac,1644
12,Lanuéjouls,730
12,Lapanouse,769
12,Lapanouse-de-Cernon,124
12,Lassouts,311
12,Laval-Roquecezière,258
12,Lavernhe,231
12,Lédergues,714
12,Lescure-Jaoul,244
12,Lestrade-et-Thouels,484
12,Livinhac-le-Haut,1197
12,La Loubière,1476
12,Luc-la-Primaube,5833
12,Lugan,343
12,Lunac,427
12,Maleville,964
12,Manhac,763
12,Marcillac-Vallon,1671
12,Marnhagues-et-Latour,123
12,Martiel,1002
12,Martrin,237
12,Mayran,651
12,Mélagues,61
12,Meljac,140
12,Millau,22205
12,Le Monastère,2126
12,Montagnol,130
12,Montbazens,1418
12,Montclar,169
12,Monteils,546
12,Montézic,259
12,Montfranc,124
12,Montjaux,396
12,Montlaur,633
12,Montpeyroux,550
12,Montrozier,1518
12,Montsalès,273
12,Morlhon-le-Haut,569
12,Mostuéjouls,301
12,Mounes-Prohencoux,183
12,Mouret,518
12,Moyrazès,1132
12,Mur-de-Barrez,791
12,Murasson,186
12,Muret-le-Château,342
12,Murols,108
12,Najac,720
12,Nant,936
12,Naucelle,1961
12,Naussac,356
12,Nauviale,520
12,Le Nayrac,519
12,Noailhac,167
12,Olemps,3280
12,Ols-et-Rinhodes,158
12,Onet-le-Château,11604
12,Palmas,340
12,Paulhe,373
12,Peux-et-Couffouleux,97
12,Peyreleau,79
12,Peyrusse-le-Roc,224
12,Pierrefiche,268
12,Plaisance,201
12,Pomayrols,130
12,Pont-de-Salars,1646
12,Pousthomy,206
12,Prades-d'Aubrac,426
12,Prades-Salars,282
12,Pradinas,369
12,Prévinquières,303
12,Privezac,349
12,Pruines,308
12,Quins,826
12,Rebourguil,277
12,Recoules-Prévinquières,516
12,Réquista,2016
12,Rieupeyroux,2020
12,Rignac,1898
12,Rivière-sur-Tarn,1050
12,Rodelle,1052
12,Rodez,23741
12,La Roque-Sainte-Marguerite,188
12,Roquefort-sur-Soulzon,617
12,La Rouquette,765
12,Roussennac,571
12,Rullac-Saint-Cirq,375
12,Saint-Affrique,8251
12,Saint-Amans-des-Cots,760
12,Saint-André-de-Najac,419
12,Saint-André-de-Vézines,128
12,Saint-Beaulize,107
12,Saint-Beauzély,556
12,Saint-Chély-d'Aubrac,539
12,Saint-Christophe-Vallon,1129
12,Saint-Côme-d'Olt,1329
12,Saint-Cyprien-sur-Dourdou,865
12,Saint-Félix-de-Lunel,416
12,Saint-Félix-de-Sorgues,226
12,Saint-Geniez-d'Olt,1976
12,Saint-Georges-de-Luzençon,1509
12,Saint-Hippolyte,444
12,Saint-Igest,198
12,Saint-Izaire,302
12,Saint-Jean-d'Alcapiès,266
12,Saint-Jean-Delnous,434
12,Saint-Jean-du-Bruel,653
12,Saint-Jean-et-Saint-Paul,268
12,Saint-Juéry,272
12,Saint-Just-sur-Viaur,211
12,Saint-Laurent-d'Olt,620
12,Saint-Laurent-de-Lévézou,157
12,Saint-Léons,378
12,Saint-Martin-de-Lenne,296
12,Saint-Parthem,407
12,Saint-Rémy,334
12,Saint-Rome-de-Cernon,816
12,Saint-Rome-de-Tarn,861
12,Saint-Salvadou,390
12,Saint-Santin,555
12,Saint-Saturnin-de-Lenne,337
12,Saint-Sernin-sur-Rance,637
12,Saint-Sever-du-Moustier,234
12,Saint-Symphorien-de-Thénières,230
12,Saint-Victor-et-Melvieu,384
12,Sainte-Croix,724
12,Sainte-Eulalie-d'Olt,371
12,Sainte-Eulalie-de-Cernon,264
12,Sainte-Geneviève-sur-Argence,977
12,Sainte-Juliette-sur-Viaur,567
12,Sainte-Radegonde,1731
12,Salles-Courbatiès,404
12,Salles-Curan,1064
12,Salles-la-Source,2168
12,Salmiech,744
12,Salvagnac-Cajarc,367
12,La Salvetat-Peyralès,983
12,Sanvensa,657
12,Sauclières,142
12,Saujac,127
12,Sauveterre-de-Rouergue,795
12,Savignac,682
12,Sébazac-Concourès,3132
12,Sébrazac,503
12,Ségur,579
12,La Selve,635
12,Sénergues,427
12,La Serre,121
12,Sévérac-l'Église,429
12,Sévérac-le-Château,2398
12,Sonnac,490
12,Soulages-Bonneval,287
12,Sylvanès,104
12,Tauriac-de-Camarès,49
12,Tauriac-de-Naucelle,361
12,Taussac,443
12,Tayrac,161
12,La Terrisse,152
12,Thérondels,418
12,Toulonjac,735
12,Tournemire,400
12,Trémouilles,507
12,Le Truel,341
12,Vabre-Tizac,428
12,Vabres-l'Abbaye,1168
12,Vailhourles,709
12,Valady,1532
12,Valzergues,208
12,Vaureilles,516
12,Verrières,433
12,Versols-et-Lapeyre,452
12,Veyreau,137
12,Vézins-de-Lévézou,654
12,Viala-du-Pas-de-Jaux,96
12,Viala-du-Tarn,442
12,Le Vibal,491
12,Villecomtal,385
12,Villefranche-de-Panat,716
12,Villefranche-de-Rouergue,11909
12,Villeneuve,1936
12,Vimenet,253
12,Vitrac-en-Viadène,116
12,Viviez,1320
13,Aix-en-Provence,141545
13,Allauch,21276
13,Alleins,2443
13,Arles,52566
13,Aubagne,45303
13,Aureille,1550
13,Auriol,11325
13,Aurons,531
13,La Barben,761
13,Barbentane,3956
13,Les Baux-de-Provence,450
13,Beaurecueil,539
13,Belcodène,1861
13,Berre-l'Étang,13937
13,Bouc-Bel-Air,13963
13,La Bouilladisse,6046
13,Boulbon,1497
13,Cabannes,4372
13,Cabriès,9251
13,Cadolive,2123
13,Carnoux-en-Provence,6754
13,Carry-le-Rouet,6053
13,Cassis,7446
13,Ceyreste,4282
13,Charleval,2532
13,Châteauneuf-le-Rouge,2150
13,Châteauneuf-les-Martigues,13792
13,Châteaurenard,15780
13,La Ciotat,34655
13,Cornillon-Confoux,1350
13,Coudoux,3529
13,Cuges-les-Pins,4947
13,La Destrousse,3101
13,Éguilles,7510
13,Ensuès-la-Redonne,5365
13,Eygalières,1769
13,Eyguières,6724
13,Eyragues,4189
13,La Fare-les-Oliviers,7980
13,Fontvieille,3636
13,Fos-sur-Mer,15814
13,Fuveau,9519
13,Gardanne,19844
13,Gémenos,6232
13,Gignac-la-Nerthe,9099
13,Grans,4362
13,Graveson,4479
13,Gréasque,4059
13,Istres,42937
13,Jouques,4267
13,Lamanon,1977
13,Lambesc,9335
13,Lançon-Provence,8671
13,Maillane,2465
13,Mallemort,6063
13,Marignane,33986
13,Marseille 1er Arrondissement,38733
13,Marseille 2e  Arrondissement,23995
13,Marseille 3e  Arrondissement,45337
13,Marseille 4e  Arrondissement,47982
13,Marseille 5e  Arrondissement,47000
13,Marseille 6e  Arrondissement,42252
13,Marseille 7e  Arrondissement,35262
13,Marseille 8e  Arrondissement,79010
13,Marseille 9e  Arrondissement,74234
13,Marseille 10e  Arrondissement,55315
